datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype_rain,preciptype_snow,preciptype_freezingrain,preciptype_ice,no_preciptype,snow_amount,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
1/1/2023,16.3,6.4,11,16.3,5.4,10.7,7.9,82.2,0.101,100,4.17,1,0,0,0,0,0,0,22.3,14.2,199.4,1015.4,47.7,14.6,100.5,8.7,4
1/2/2023,17.2,4.4,10.5,17.2,2.4,10.1,6.8,79.3,0,0,0,1,0,0,0,0,0,0,16.6,14.7,190.7,1019.8,87.8,15.9,65.3,5.7,4
1/3/2023,20,10.1,15.2,20,10.1,15.2,11.3,78.5,0,0,0,1,0,0,0,0,0,0,47.1,28.5,196.2,1014.1,90.8,15.6,38.6,3.4,2
1/4/2023,18.3,11.9,15.3,18.3,11.9,15.3,12.9,85.4,0,0,0,1,0,0,0,0,0,0,50,22.8,194.3,1010.4,85.1,15.9,32.2,2.8,2
1/5/2023,17.8,9.8,13.5,17.8,7.3,13.3,7.8,70.4,0,0,0,0,0,0,0,1,0,0,22.3,20.2,230.5,1013.3,75.8,15.9,71.1,6,4
1/6/2023,11,6.5,8.9,11,4.1,7.1,0.1,55.1,0,0,0,0,0,0,0,1,0,0,53.5,34.1,317.5,1018.3,88.5,16,60.1,5.1,4
1/7/2023,10.5,3.2,6.6,10.5,-0.2,4,-3.2,50.8,0,0,0,0,0,0,0,1,0,0,37.1,24.7,301.7,1024.6,61,16,83.2,7.1,5
1/8/2023,6.6,-0.3,3.3,5.6,-3.8,0.8,-2.5,66.3,0.267,100,4.17,1,0,0,0,0,0,0,22.3,26.7,217,1026,59.7,15.9,55.3,4.7,3
1/9/2023,10.5,2.7,5.8,10.5,-0.7,3.3,-1.9,61.7,0,0,0,1,0,0,0,0,0,0,50.2,27.5,309.8,1017.2,31.7,15.2,113.5,10,5
1/10/2023,8.3,1.2,4.6,8.3,-2.8,2.9,-3.5,57.1,0,0,0,0,0,0,0,1,0,0,24.1,15.8,285.9,1018.9,60.5,16,70.3,6.1,3
1/11/2023,8.2,0.2,4.4,6,-3.1,2.9,-0.2,72.9,0.476,100,4.17,1,0,1,0,0,0,0,24.1,17.4,135.9,1022,72.8,15.5,61,5.2,3
1/12/2023,12.8,4.8,8.5,12.8,2.8,7.9,5.9,84.2,3.225,100,20.83,1,0,0,0,0,0,0,50,16.8,183.2,1014.7,95.3,14.9,47.2,4.2,3
1/13/2023,12.7,4.3,9,12.7,-0.5,6.6,3.2,68.3,6.331,100,25,1,0,0,0,0,0,0,53.6,36.5,310.1,1005.7,83.5,15.6,109.4,9.6,5
1/14/2023,4.2,-0.1,2.2,-0.6,-6.2,-3.6,-5.2,58,0,0,0,1,1,0,0,0,0,0,56.1,39.3,337.2,1012.9,98.8,16,26.2,2.3,1
1/15/2023,7.7,-1.7,2.4,4,-7.9,-2.5,-6.9,51.5,0,0,0,1,1,0,0,0,0,0,49.2,32.7,334.9,1019,17.9,16,120.5,10.3,5
1/16/2023,12.7,-0.9,5.4,12.7,-5.8,3.5,-8.7,39,0,0,0,1,1,0,0,0,0,0,35.3,23.8,318.9,1016.2,36.7,16,116.7,10.2,5
1/17/2023,7.2,3.1,5.2,7.1,2,3.9,2.5,83.8,1.417,100,20.83,1,0,0,0,0,0,0,20.5,12.9,185.8,1007.9,90.5,13.8,28.2,2.5,1
1/18/2023,14.9,3.8,8.8,14.9,1.7,7.6,3.8,73.3,0,0,0,1,0,0,0,0,0,0,38.9,23.7,316.9,1012.7,42.8,14.8,114,10,5
1/19/2023,8.2,5.9,7,8.2,4.2,6.1,4,81.5,1.948,100,33.33,1,0,0,0,0,0,0,20.5,16,72.8,1011.5,97.9,13.5,15.9,1.4,1
1/20/2023,11,5,7.8,11,2,5.5,0.1,61.6,0,0,0,1,0,0,0,0,0,0,57.8,37.7,291.9,1010.9,75.8,13.4,94.9,8.2,4
1/21/2023,6.6,1.7,5.1,4.7,0.6,2.6,-3.3,55.3,0,0,0,0,0,0,0,1,0,0,35.3,21.7,307.8,1022.4,78.7,16,36.2,3.1,1
1/22/2023,6,0.8,3.2,4,-1.4,1.2,0.6,83.1,5.943,100,33.33,1,0,0,0,0,0,0,27.7,21.5,85.2,1017,89.3,13,21.4,1.8,1
1/23/2023,8.3,3.8,5.6,4.7,0.6,2.1,0.5,71.8,2.188,100,29.17,1,0,0,0,0,0,0,56.6,39.3,296.6,1009.7,96.2,14.9,55.8,4.7,2
1/24/2023,10.5,0.4,5.1,10.5,-2.5,3.1,-3.5,56.3,0,0,0,0,0,0,0,1,0,0,40.7,16.6,241.5,1023.6,62.4,16,119.3,10.4,5
1/25/2023,8.4,2,4.9,7.8,-0.4,2.8,1.9,81.6,12.065,100,50,1,0,0,0,0,0,0,38.9,18.2,80.4,1016.3,95.8,11.8,12.8,1.2,0
1/26/2023,9.8,4.8,7.2,7.7,2.2,4.7,-0.6,60.6,0.022,100,4.17,1,0,0,0,0,0,0,61.2,34.4,274.6,1008.6,75.2,15.9,51.5,4.4,3
1/27/2023,7.6,0.2,3.9,4.9,-2.6,1.4,-6,50.1,0,0,0,0,0,0,0,1,0,0,35.3,23.5,259.2,1020.8,46.9,16,107.9,9.4,5
1/28/2023,14.2,1.4,6.7,14.2,-2.5,4.8,-2.9,52.2,0,0,0,0,0,0,0,1,0,0,31.7,21.3,204.4,1025.3,59.2,16,112.6,9.8,5
1/29/2023,9.9,4.8,7.1,7.1,2.2,4.6,1.9,70.1,0.885,100,12.5,1,0,0,0,0,0,0,33.5,21.8,198.4,1023.7,80.2,15.9,35.6,3.1,2
1/30/2023,16.1,4.9,9.2,16.1,4.9,8.9,4.9,76.6,0,0,0,0,0,0,0,1,0,0,16.6,14,196.9,1021.2,64.1,15.8,99.3,8.5,5
1/31/2023,8.3,2.7,5.2,7.8,-1.1,2.5,3.1,86.6,4.194,100,25,1,0,0,0,0,0,0,33.5,23.2,21.6,1022.1,85.5,14.3,14.3,1.1,1
2/1/2023,4.9,0.3,2,3,-4.5,-1.6,-5.7,59.4,1.093,100,16.67,1,1,0,0,0,1.1,0,25.9,24.6,347.7,1025.5,81.8,14.7,130.3,11.2,6
2/2/2023,5.4,-0.4,2.2,2.7,-2.2,0.1,-5.3,59.2,0,0,0,0,0,0,0,1,0,0,20.5,18.2,199.8,1021.8,94.5,16,87.7,7.5,4
2/3/2023,4.8,-6.8,-0.2,1.1,-15.4,-6.3,-11.9,43.4,0,0,0,0,0,0,0,1,0,0,68.7,45.2,317.1,1021.4,54.6,15.9,143.9,12.5,6
2/4/2023,-0.1,-8.4,-4.2,-5,-16.3,-9.4,-16.6,37.9,0,0,0,0,0,0,0,1,0,0,49.3,27.3,221.9,1035.2,27.8,16,150.7,13.1,6
2/5/2023,14.9,0.5,6.8,14.9,-5,4.4,-5.4,42.6,0,0,0,0,0,0,0,1,0,0,52.9,28.9,195.8,1022.1,79.7,16,116.1,9.9,5
2/6/2023,12.7,3.8,8.7,12.7,-0.1,6.8,-0.1,55,0,0,0,0,0,0,0,1,0,0,51.8,32.3,327.1,1019,65,16,59.8,5.3,4
2/7/2023,9.4,-0.4,5.2,8.2,-1.1,3.4,-0.6,67.5,0,0,0,0,0,1,0,0,0,0,33.5,18.5,193,1025.3,66.2,15.5,99.1,8.5,4
2/8/2023,18.7,6.8,11.8,18.7,5.5,11.6,1.8,53.1,0,0,0,0,0,0,0,1,0,0,35.3,23.9,354.2,1023.3,85.6,15.9,137,11.8,5
2/9/2023,17.4,7.7,12.8,17.4,6.2,12.4,6.3,65.1,0,0,0,0,0,0,0,1,0,0,42.5,25.8,174.4,1018.6,87.9,16,74.4,6.5,3
2/10/2023,17.8,9.2,14.2,17.8,6.6,13.7,3.7,51,0,0,0,0,0,0,0,1,0,0,54.2,34.1,291.9,1015.9,70.4,16,134.6,11.6,6
2/11/2023,10,4.3,7.3,9.6,0.5,5,-5.2,41.3,0,0,0,0,0,0,0,1,0,0,45.9,28.5,319.1,1025.8,80.8,16,149,12.8,6
2/12/2023,5.4,3.2,4.2,5.4,-2.1,1.4,0.1,75.6,20.454,100,62.5,1,0,0,0,0,0,0,47.9,29.1,26.1,1016.3,91.3,13.4,19.3,1.6,1
2/13/2023,14.2,2.9,8.2,14.2,-0.9,6.1,-4,46.8,0.573,100,12.5,1,0,0,0,0,0,0,36.5,25.4,301,1006.8,62.2,16,118,10.1,6
2/14/2023,15,2.9,8.9,15,1,8.1,-1.3,51.3,0,0,0,0,0,0,0,1,0,0,16.6,16.5,173.7,1018.5,56.6,15.9,160,13.9,6
2/15/2023,20,9.3,13.5,20,6.3,12.5,4.4,55.3,0.267,100,4.17,1,0,0,0,0,0,0,47.9,27,191.6,1017.4,82.3,16,113.4,9.8,6
2/16/2023,17.1,8.3,12.5,17.1,6.4,12.3,10.2,86.4,3.485,100,20.83,1,0,0,0,0,0,0,33.5,18.1,189.3,1015.5,90.3,14.2,37.7,3,2
2/17/2023,17.2,2.1,10.8,17.2,-4.4,9,6.3,75.5,17.224,100,29.17,1,0,0,0,0,0,0,73.2,40.5,294.4,1009.4,88.9,13.9,24.4,2.1,1
2/18/2023,8.2,-1.8,2.7,6.3,-7.9,-1.3,-8.1,45.6,0,0,0,0,0,0,0,1,0,0,55.7,33.9,308.3,1028.6,31.6,16,176,15.1,6
2/19/2023,16,3.1,9.3,16,0.2,7.8,0,54,0,0,0,0,0,0,0,1,0,0,50.7,32.3,186.6,1022.7,64.6,16,155.7,13.6,7
2/20/2023,13.9,8.7,11.3,13.9,6.8,10.8,5.7,69.3,0,0,0,0,0,0,0,1,0,0,25.9,20.3,189.4,1008.5,86.5,16,61.4,5.2,3
2/21/2023,17.7,7.6,12.3,17.7,7,12.2,3.5,59.1,0.278,100,4.17,1,0,0,0,0,0,0,64.8,25.3,273.3,1005.2,72.6,16,134.1,11.4,6
2/22/2023,11.7,6.2,9.2,11.7,3.9,8.5,0.1,54,0.502,100,8.33,1,0,0,0,0,0,0,29.5,19.8,99.6,1016,86.9,16,62.8,5.5,4
2/23/2023,27,7.6,13.9,26.5,5.9,13.5,7.5,68,0,0,0,1,0,0,0,0,0,0,35.3,17.4,158.3,1011.5,53.3,15.7,140.8,12.2,7
2/24/2023,18.6,5.4,12.6,18.6,1.5,11.5,-2.6,35.7,0,0,0,0,0,0,0,1,0,0,73.5,44.4,323.6,1024.2,44.2,16,148.3,12.9,7
2/25/2023,4.1,0.8,2.5,2.7,-2.9,-0.4,-3.8,65.4,0.272,100,4.17,1,1,0,0,0,0,0,27.7,19.4,75.7,1027.9,92.2,14.9,35.1,3,2
2/26/2023,11.6,2.7,6.8,11.6,0,5,2,73.2,0,0,0,1,0,0,0,0,0,0,35.3,21.7,209.8,1015.5,67.3,15.3,147.6,12.8,7
2/27/2023,10.6,3,7.6,10.6,1.1,6.3,0.9,64.6,4.138,100,16.67,1,0,0,0,0,0,0,40.7,20.6,119.6,1010.6,80.9,15.7,72.9,6.4,5
2/28/2023,17.1,4.9,9.3,17.1,2.8,8,4.5,74.4,2.727,100,8.33,1,0,0,0,0,0,0,46.4,23.7,11.4,1006.8,70.5,14.6,139.5,12.1,7
3/1/2023,13.4,3.8,9,13.4,2.8,8.3,4.4,74.8,0,0,0,1,0,0,0,0,0,0,29.5,25.6,169.8,1016.9,40.7,14.7,149.3,12.9,7
3/2/2023,18.8,8.8,12.9,18.8,7.6,12.7,6.6,69.3,1.317,100,16.67,1,0,0,0,0,0,0,33.5,20.2,303.7,1007.5,86.1,15.8,71,6.2,4
3/3/2023,11,4.9,7.4,11,1.2,4.8,2.7,73.2,5.547,100,45.83,1,0,0,0,0,0,0,39,24.9,74.9,1011.1,90.6,13.2,23.6,1.9,1
3/4/2023,14.3,4.9,9.6,14.3,2.8,8.2,1.5,60.3,1.873,100,4.17,1,0,0,0,0,0,0,70.4,43.9,303.3,1005.2,53.7,16,183.5,16,7
3/5/2023,18.2,2.8,10.2,18.2,1,9.7,-0.2,52.9,0,0,0,0,0,0,0,1,0,0,52.3,32.9,320.5,1021.5,20.7,16,181.8,15.7,7
3/6/2023,14.4,4.4,9.2,14.4,3.1,8.6,-0.8,50.9,0,0,0,0,0,0,0,1,0,0,18.4,15.8,69.1,1020.5,53.6,16,179.7,15.3,7
3/7/2023,12.7,5.5,8.2,12.7,0.5,5.5,-4,46.6,0,0,0,0,0,0,0,1,0,0,71.2,42.6,330.6,1014,46.5,16,161.9,13.8,7
3/8/2023,11.6,1.6,6.5,11.6,-4,3.1,-6.1,40.3,0,0,0,0,0,0,0,1,0,0,54.8,34.5,331.9,1024,15.3,16,196.5,16.9,7
3/9/2023,13.2,2.7,7.7,13.2,-1.8,5.8,-2.5,49.2,0,0,0,0,0,0,0,1,0,0,33.1,20.3,342.3,1023.8,35.5,16,194.8,16.7,7
3/10/2023,7.8,4.9,6.5,6.4,2.8,4.6,2.4,75.7,3.798,100,29.17,1,0,0,0,0,0,0,42.5,16.6,147,1013.5,90.4,14,30.9,2.7,2
3/11/2023,8.7,3.7,5.9,5.1,-2.2,1.6,-2.9,53.3,0,0,0,0,0,0,0,1,0,0,60.5,39.8,322.1,1011.4,92.8,16,104.5,9,5
3/12/2023,5.5,0.5,3.1,4.9,-2.5,0.8,-1.4,72.5,0.579,100,16.67,1,0,0,0,0,0,0,18.4,14.2,61.3,1016.5,75.8,15.9,65.9,5.5,2
3/13/2023,9.9,3.7,6.2,7.5,1.5,4.7,2.6,78.9,1.094,100,16.67,1,0,0,0,0,0,0,42.5,28.7,344,1012.1,96.2,13.1,56.4,4.9,3
3/14/2023,6.1,1,3.6,1.5,-5.1,-1.8,-7.9,43.4,0,0,0,0,0,0,0,1,0,0,74.8,45.5,301.8,1012.4,48,16,176.8,15.2,7
3/15/2023,11,0.5,5.1,11,-6.2,0.7,-9.6,36.9,0,0,0,0,0,0,0,1,0,0,71.2,42.2,313.9,1018.1,21.7,16,215.8,18.5,8
3/16/2023,17.8,1.5,9.4,17.8,-1.3,8.3,-7.7,32.1,0,0,0,0,0,0,0,1,0,0,27.7,25,200.5,1019,54.8,16,210.9,18.3,8
3/17/2023,16.6,9.4,12.9,16.6,7.4,12.8,3.3,53.1,0.296,100,8.33,1,0,0,0,0,0,0,46.9,31,196.2,1006.9,91.6,15.7,56.1,4.9,2
3/18/2023,13.3,5.5,8.8,13.3,1.6,6.3,-4.3,42,0.354,100,8.33,1,0,0,0,0,0,0,54.2,38.1,314.3,1009.7,77,16,209.3,18.2,8
3/19/2023,6.6,-1.7,2.8,2.4,-8.3,-1.8,-12.3,32.3,0,0,0,0,0,0,0,1,0,0,54.3,31.9,306.7,1020.8,35.7,16,223.6,19.4,8
3/20/2023,11.1,-1.6,4.7,11.1,-4.3,2.7,-9.1,37.1,0,0,0,0,0,0,0,1,0,0,27.7,18.4,211.4,1027.2,19.9,16,217.2,18.8,8
3/21/2023,17.2,0.8,8.6,17.2,-1.5,7.5,-4.5,43.4,0,0,0,0,0,0,0,1,0,0,20.5,15.9,179.9,1029,50.9,16,180.3,15.6,7
3/22/2023,19.3,8.7,13.1,19.3,6.3,12.3,-0.7,40.7,0,0,0,0,0,0,0,1,0,0,45.6,28.9,189.8,1025.8,84.1,16,172.3,14.7,7
3/23/2023,28.2,10.6,17.8,27.6,10.6,17.8,9.4,60.8,0,0,0,0,0,0,0,1,0,0,55.4,26,203.4,1014.7,81.2,16,142.7,12.4,6
3/24/2023,20.5,6.1,12.9,20.5,4.1,12,9.5,80.9,18.302,100,50,1,0,0,0,0,0,0,22.3,26,27.6,1014.1,98,14.4,23.2,2,1
3/25/2023,11.7,6.7,8.6,11.7,3.1,7.5,7.1,90.7,3.951,100,33.33,1,0,0,0,0,0,0,37.1,21.3,113.5,1010.4,100,11.1,36.5,3.3,3
3/26/2023,21,8.8,14.3,21,7.2,14.2,2,50.5,0,0,0,0,0,0,0,1,0,0,43.5,23.7,300.7,1014,28.7,12.8,217.3,18.6,8
3/27/2023,16,8.2,12.4,16,6.3,12,8.1,75.5,0.511,100,8.33,1,0,0,0,0,0,0,27.7,17.8,61,1014.1,70.9,15.4,62.5,5.1,3
3/28/2023,15.5,7.9,11.5,15.5,5.9,10.7,2.8,57.5,0,0,0,0,0,0,0,1,0,0,40.5,25.7,352,1018.8,63.8,16,166.3,14.3,7
3/29/2023,15.4,6.3,11.1,15.4,3.8,10.5,-1.1,43.4,0,0,0,0,0,0,0,1,0,0,20.5,21.3,210.2,1020.7,56.4,16,198.2,17.2,7
3/30/2023,12.1,2.8,8.1,12.1,-2.1,6,-5.3,39.7,0,0,0,0,0,0,0,1,0,0,61,35.7,347.6,1026.4,13.5,16,220.7,18.9,8
3/31/2023,18.8,5.3,12.1,18.8,2.6,10.8,4.9,62.5,0,0,0,0,0,0,0,1,0,0,69.4,43.5,193.9,1021.9,70.3,16,83.7,7.4,4
4/1/2023,24.3,9.9,18,24.3,5.6,17.9,11.9,70.3,6.493,100,54.17,1,0,0,0,0,0,0,90.3,58.1,229.8,1002.8,86,15.6,130.5,11.3,7
4/2/2023,13.8,8.3,10.6,13.8,3.5,8.7,-1.8,42.6,0,0,0,0,0,0,0,1,0,0,74.7,45.3,320.4,1015.3,40.3,16,230.5,19.8,8
4/3/2023,21.6,5.1,13.3,21.6,4.2,13,4.5,56.9,0,0,0,0,0,0,0,1,0,0,50,35.9,182.3,1018,58.5,16,208.3,18,8
4/4/2023,26.2,13.2,19.3,26.2,13.2,19.3,11,59.6,0,0,0,0,0,0,0,1,0,0,38.9,20.6,179,1015.5,24.5,16,220.4,19,8
4/5/2023,29.9,16,22.5,29.6,16,22.5,15.7,67.9,0,0,0,0,0,0,0,1,0,0,47.7,32.6,181.3,1017.7,78.4,15.9,182.3,15.9,8
4/6/2023,29.4,17.1,23.3,29.6,17.1,23.4,15.6,63,0.823,100,8.33,1,0,0,0,0,0,0,70.3,44.8,233.3,1019.9,85.5,15.7,138.7,11.9,6
4/7/2023,16.6,10.5,12.7,16.6,10.5,12.7,0.1,42.9,0.289,100,8.33,1,0,0,0,0,0,0,46,30.2,321,1028.7,92.1,16,39,3.4,1
4/8/2023,11.5,7.6,9.4,11.5,4.1,7.9,-3.3,41.6,0,0,0,0,0,0,0,1,0,0,40.7,30.1,43.6,1031.6,88.7,16,145.5,12.6,7
4/9/2023,16.5,4.4,10.6,16.5,2.3,10,-1.4,47.1,0,0,0,0,0,0,0,1,0,0,13,16,83,1031.5,33.9,16,246.6,21.4,9
4/10/2023,17.8,5.5,11.8,17.8,4.5,11.4,-0.7,44.8,0,0,0,0,0,0,0,1,0,0,11.2,17.2,185.5,1031.4,2,16,234.4,20.1,9
4/11/2023,25.5,6.9,15.7,25.5,4.7,15.2,1.1,41.8,0,0,0,0,0,0,0,1,0,0,33.5,19.2,210.1,1023.6,36.4,16,219.5,19,9
4/12/2023,29.2,13.1,20.9,27.7,13.1,20.5,6.7,44.1,0,0,0,0,0,0,0,1,0,0,44.6,26.9,245.4,1015.8,47.3,16,216.8,18.7,8
4/13/2023,31,13,21.9,29,13,21.4,8.4,47,0,0,0,0,0,0,0,1,0,0,31.7,17.8,199.9,1014,6.4,16,232.3,20.1,9
4/14/2023,27.1,15.3,20.3,26.9,15.3,20.3,12.7,63.4,0,0,0,1,0,0,0,0,0,0,38.9,23.3,188.9,1012.7,85.7,15.9,130.4,11.2,6
4/15/2023,25.5,18.2,20.3,25.5,18.2,20.3,17.2,83.6,9.046,100,20.83,1,0,0,0,0,0,0,18.4,21.5,174.6,1011.2,87.7,15.5,139.3,12.2,7
4/16/2023,26.7,15.4,21.3,26.9,15.4,21.3,16,74.1,0,0,0,0,0,0,0,1,0,0,27.7,22.2,178.6,1008.4,77.5,15.9,134,11.6,6
4/17/2023,21.6,13.4,16.9,21.6,13.4,16.9,4.6,46.3,0.27,100,8.33,1,0,0,0,0,0,0,53.1,34.5,283.3,1005.3,81.1,16,159.5,13.6,8
4/18/2023,23.3,8.9,16,23.3,7.4,15.9,-1,35.7,0,0,0,0,0,0,0,1,0,0,50.2,26.8,285.7,1009,21.7,16,223.5,19.5,9
4/19/2023,23.7,7.2,15.5,23.7,6.1,15.4,2.3,43.6,0,0,0,0,0,0,0,1,0,0,31.3,18.3,222,1018.5,27.8,16,223.6,19.4,9
4/20/2023,29.8,12.4,20.4,28.2,12.4,20.3,11.6,60.3,0,0,0,0,0,0,0,1,0,0,14.8,16,111.3,1019.6,52.5,15.8,218.6,19,9
4/21/2023,31.1,14.1,22,29.3,14.1,21.8,12.9,60.6,0,0,0,0,0,0,0,1,0,0,37.1,22.2,154.4,1014.8,34.4,15.4,216.5,18.7,8
4/22/2023,22.8,14.8,18.9,22.8,14.8,18.9,12.5,68.5,10.388,100,25,1,0,0,0,0,0,0,67.2,34.3,183.3,1010,77.4,15.3,62.4,5.6,3
4/23/2023,17.8,9.9,14.2,17.8,6.7,14.1,5.3,57.2,0,0,0,0,0,0,0,1,0,0,44.4,28.3,321.7,1014,59,16,118.6,10.4,7
4/24/2023,16,8.1,11.6,16,5.5,10.8,-1.3,41.5,0,0,0,0,0,0,0,1,0,0,42.5,25.9,330.6,1019.5,59.9,16,203.9,17.7,8
4/25/2023,16,6.5,11.7,16,3.4,11,0,45.3,0,0,0,0,0,0,0,1,0,0,33.5,17.2,347.3,1022.6,73.6,16,183.6,15.9,9
4/26/2023,19.3,8.3,13.5,19.3,8.3,13.4,6.4,63.7,0.293,100,8.33,1,0,0,0,0,0,0,37.1,21.6,161.6,1021.7,69,15.9,164.6,14.3,9
4/27/2023,22,10.9,15.9,22,10.9,15.9,9.9,68.6,0,0,0,0,0,0,0,1,0,0,20.5,24.9,99.9,1019.7,82.8,16,150.9,13,8
4/28/2023,14.9,12.1,13.4,14.9,12.1,13.4,12,91,30.259,100,83.33,1,0,0,0,0,0,0,64.8,35.6,57.4,1013.4,98.6,9,26.3,2.1,1
4/29/2023,19.3,12.7,15.3,19.3,12.7,15.3,12.7,84.8,3.669,100,29.17,1,0,0,0,0,0,0,22.3,17.3,34.9,1008.6,94.2,12.7,135.8,11.8,7
4/30/2023,18.2,14.9,16.3,18.2,14.9,16.3,13.9,86,9.635,100,37.5,1,0,0,0,0,0,0,56.1,31.9,352.9,996.1,98.6,13,40,3.3,2
5/1/2023,16,9.9,13.7,16,8.2,13.6,3.4,50.6,0.018,100,4.17,1,0,0,0,0,0,0,53.6,37.5,231.8,995.8,77.9,16,90,7.8,3
5/2/2023,14.9,9.9,11.9,14.9,8.2,11.8,4.8,62.2,0,0,0,1,0,0,0,0,0,0,51.8,27.4,271.8,998.2,92.3,15.9,72.9,6.4,4
5/3/2023,13.6,9,11,13.6,7.2,10.6,2.8,58.2,0.267,100,4.17,1,0,0,0,0,0,0,58.1,28.5,303.6,1001.8,93,16,92.3,7.9,4
5/4/2023,17,8.3,12.7,17,6.2,11.8,4.9,60.1,0,0,0,1,0,0,0,0,0,0,33.5,21.6,310.5,1012.6,74.6,16,114.4,9.9,5
5/5/2023,20.9,8.1,15,20.9,7,14.9,6.6,60.4,0,0,0,0,0,0,0,1,0,0,29.5,19.5,333.3,1021.9,46.6,16,163,14.2,8
5/6/2023,23.6,10.2,16.7,23.6,10.2,16.7,7.8,58.8,0,0,0,0,0,0,0,1,0,0,29.5,14,35.2,1024.3,51.6,16,238.6,20.7,9
5/7/2023,22.9,12.5,17.3,22.9,12.5,17.3,13.2,77.2,0.504,100,12.5,1,0,0,0,0,0,0,33.5,15.8,188.6,1016.9,71.3,16,118.7,10.3,6
5/8/2023,28.3,15.6,21.5,28.1,15.6,21.5,15.2,71.4,0.058,100,4.17,1,0,0,0,0,0,0,33.5,20.2,317.4,1010.2,74.6,13.8,194.5,16.8,8
5/9/2023,20.9,13.9,17.7,20.9,13.9,17.7,11.3,67,2.615,100,20.83,1,0,0,0,0,0,0,29.5,16.1,31.3,1014,77.5,15.9,96.8,8.5,4
5/10/2023,22.1,10.4,16.3,22.1,10.4,16.3,7.3,58.3,0,0,0,0,0,0,0,1,0,0,9.4,12.6,23.4,1021.2,74.9,16,205.5,17.7,8
5/11/2023,25,11.8,18.5,25,11.8,18.5,12.3,68.8,0,0,0,0,0,0,0,1,0,0,14.8,19.9,178.7,1021,69,16,216.4,18.8,8
5/12/2023,28.3,15.3,21.8,28.8,15.3,21.9,15.8,70.7,0,0,0,0,0,0,0,1,0,0,16.6,19.6,175.5,1018.9,78.4,16,211.7,18.3,8
5/13/2023,24.3,17.8,20.4,24.3,17.8,20.4,17.4,83.7,2.28,100,29.17,1,0,0,0,0,0,0,18.4,23,16.5,1017.7,91,15.1,51.6,4.5,2
5/14/2023,26,13.6,20.2,26,13.6,20.2,9.5,55.3,0,0,0,0,0,0,0,1,0,0,25.9,19.4,10.3,1021.8,42.7,15.9,221,19.1,9
5/15/2023,23.3,13,18.2,23.3,13,18.2,5.1,42.6,0,0,0,0,0,0,0,1,0,0,37.1,21.9,122.7,1023.9,68.1,16,233.5,20.2,9
5/16/2023,25.5,14.2,19.9,25.5,14.2,19.9,13.6,67.9,0,0,0,0,0,0,0,1,0,0,50,24.6,221.3,1010.4,83.7,16,146.3,12.7,9
5/17/2023,23.2,15.8,20.2,23.2,15.8,20.2,9,50,0,0,0,0,0,0,0,1,0,0,43.9,30.7,353.6,1008.5,59.3,16,200.5,17.2,8
5/18/2023,21.5,9.7,15.7,21.5,7.5,15.5,3.8,45.2,0,0,0,0,0,0,0,1,0,0,25.9,21.4,99.5,1023.6,38.3,16,208.5,17.8,9
5/19/2023,23.2,13,18.1,23.2,13,18.1,10.9,64.9,0,0,0,0,0,0,0,1,0,0,35.3,25.1,148.4,1024.4,71.8,16,184.9,16,8
5/20/2023,26.2,14.3,19.4,26.2,14.3,19.4,14.9,76.9,3.85,100,12.5,1,0,0,0,0,0,0,47.9,26.5,62.1,1016.3,83.5,15.4,214.4,18.6,8
5/21/2023,26,14.2,20.2,26,14.2,20.2,10.4,56.4,0.561,100,16.67,1,0,0,0,0,0,0,40.3,25.3,328.2,1016.7,29.9,16,223.1,19.2,8
5/22/2023,27.6,14.7,21.3,26.8,14.7,21.2,10.7,53.7,0,0,0,0,0,0,0,1,0,0,20.5,17.5,61.1,1020.7,55.7,16,198.9,17.2,8
5/23/2023,23.7,15.7,19.5,23.7,15.7,19.5,10.9,59.5,0,0,0,0,0,0,0,1,0,0,29.5,20.3,82.6,1024.4,84.9,15.7,181.8,15.7,6
5/24/2023,27,13,19.9,26.7,13,19.9,9.7,53.5,0,0,0,0,0,0,0,1,0,0,18.4,17.2,92.4,1018.1,65,16,211.3,18.2,8
5/25/2023,22.7,14.3,18.6,22.7,14.3,18.6,6.1,45.8,0,0,0,0,0,0,0,1,0,0,49.5,31.9,24.5,1019.6,53.3,16,238.4,20.6,9
5/26/2023,23.7,12.3,18.3,23.7,12.3,18.3,7.1,51.2,0,0,0,0,0,0,0,1,0,0,29.5,21.1,84.6,1024.1,45.9,16,232,20.1,9
5/27/2023,24.9,12.8,19,24.9,12.8,19,6.1,45.6,0,0,0,0,0,0,0,1,0,0,35.3,23.2,80,1025.4,64.7,16,234.4,20.4,9
5/28/2023,23.2,15.3,19,23.2,15.3,19,11,60,0.278,100,4.17,1,0,0,0,0,0,0,22.3,18.1,50.8,1019.8,95.2,15.6,136.8,12,5
5/29/2023,24.7,17.1,19.8,24.7,17.1,19.8,16.6,82.4,18.596,100,58.33,1,0,0,0,0,0,0,40.7,27.7,54.5,1015,97.2,14.4,71.7,6.3,3
5/30/2023,23.7,15.4,18.8,23.7,15.4,18.8,13.1,71.1,3.036,100,16.67,1,0,0,0,0,0,0,33.5,23.1,59.4,1020.1,85.4,15.7,213.3,18.4,9
